imp_id,site_domain,ad_size,geo,hour,device_type,user_segment,deal_id,buyer_id,bidfloor,deal_type,past_win_rate,label
imp_758,news.com,728x90,DE,21,tablet,tech_savvy,deal_92,buyer_1,0.76,private_auction,0.85,1
imp_758,news.com,728x90,DE,21,tablet,tech_savvy,deal_67,buyer_1,1.89,private_auction,0.67,1
imp_759,fashionhub.com,300x250,US,20,desktop,sports_enthusiast,deal_53,buyer_1,1.49,private_auction,0.36,0
imp_759,fashionhub.com,300x250,US,20,desktop,sports_enthusiast,deal_46,buyer_4,0.63,preferred,0.32,0
imp_760,fashionhub.com,728x90,CA,6,tablet,news_junkie,deal_52,buyer_6,1.58,preferred,0.84,0
imp_760,fashionhub.com,728x90,CA,6,tablet,news_junkie,deal_43,buyer_6,1.27,preferred,0.32,0
imp_760,fashionhub.com,728x90,CA,6,tablet,news_junkie,deal_93,buyer_2,1.31,private_auction,0.62,0
imp_761,sportsdaily.com,300x250,UK,22,desktop,news_junkie,deal_57,buyer_6,1.53,preferred,0.32,1
imp_761,sportsdaily.com,300x250,UK,22,desktop,news_junkie,deal_75,buyer_5,1.83,private_auction,0.76,0
imp_762,sportsdaily.com,160x600,US,6,mobile,sports_enthusiast,deal_77,buyer_7,1.72,preferred,0.72,0
imp_762,sportsdaily.com,160x600,US,6,mobile,sports_enthusiast,deal_51,buyer_3,1.85,preferred,0.85,0
imp_762,sportsdaily.com,160x600,US,6,mobile,sports_enthusiast,deal_38,buyer_10,1.18,preferred,0.32,0
imp_763,news.com,300x250,DE,4,tablet,news_junkie,deal_64,buyer_4,1.68,preferred,0.25,0
imp_764,fashionhub.com,300x250,CA,0,desktop,fashion_lover,deal_79,buyer_8,1.69,private_auction,0.56,0
imp_765,news.com,728x90,CA,16,tablet,tech_savvy,deal_74,buyer_7,1.52,private_auction,0.8,1
imp_765,news.com,728x90,CA,16,tablet,tech_savvy,deal_48,buyer_6,1.81,preferred,0.32,0
imp_765,news.com,728x90,CA,16,tablet,tech_savvy,deal_89,buyer_3,0.71,preferred,0.8,0
imp_766,news.com,160x600,IN,17,desktop,sports_enthusiast,deal_30,buyer_6,1.46,preferred,0.47,0
imp_766,news.com,160x600,IN,17,desktop,sports_enthusiast,deal_7,buyer_8,1.28,private_auction,0.59,1
imp_766,news.com,160x600,IN,17,desktop,sports_enthusiast,deal_22,buyer_1,1.16,preferred,0.9,1
imp_767,fashionhub.com,300x250,US,21,desktop,sports_enthusiast,deal_36,buyer_10,0.58,preferred,0.71,1
imp_767,fashionhub.com,300x250,US,21,desktop,sports_enthusiast,deal_91,buyer_3,1.97,preferred,0.66,1
imp_767,fashionhub.com,300x250,US,21,desktop,sports_enthusiast,deal_90,buyer_5,0.73,private_auction,0.14,0
imp_768,fashionhub.com,160x600,UK,0,tablet,sports_enthusiast,deal_97,buyer_6,1.22,preferred,0.61,0
imp_768,fashionhub.com,160x600,UK,0,tablet,sports_enthusiast,deal_94,buyer_3,1.49,preferred,0.98,0
imp_768,fashionhub.com,160x600,UK,0,tablet,sports_enthusiast,deal_23,buyer_3,0.16,private_auction,0.73,1
imp_769,news.com,728x90,DE,22,tablet,tech_savvy,deal_49,buyer_8,0.36,private_auction,0.18,0
imp_769,news.com,728x90,DE,22,tablet,tech_savvy,deal_23,buyer_7,1.77,private_auction,0.09,0
imp_770,news.com,300x250,UK,20,tablet,sports_enthusiast,deal_58,buyer_2,1.1,preferred,0.88,1
imp_770,news.com,300x250,UK,20,tablet,sports_enthusiast,deal_72,buyer_1,1.4,preferred,0.17,0
imp_771,fashionhub.com,300x250,US,10,desktop,news_junkie,deal_73,buyer_10,0.81,preferred,0.96,1
imp_772,fashionhub.com,728x90,CA,17,mobile,news_junkie,deal_88,buyer_3,1.24,preferred,0.89,0
imp_773,news.com,160x600,CA,14,mobile,sports_enthusiast,deal_16,buyer_5,1.88,preferred,0.35,1
imp_773,news.com,160x600,CA,14,mobile,sports_enthusiast,deal_67,buyer_3,1.81,private_auction,0.19,0
imp_773,news.com,160x600,CA,14,mobile,sports_enthusiast,deal_79,buyer_6,1.88,private_auction,0.78,0
imp_774,fashionhub.com,160x600,US,10,mobile,news_junkie,deal_31,buyer_8,0.46,private_auction,0.04,0
imp_775,sportsdaily.com,160x600,DE,3,tablet,sports_enthusiast,deal_84,buyer_6,1.83,private_auction,0.76,0
imp_775,sportsdaily.com,160x600,DE,3,tablet,sports_enthusiast,deal_37,buyer_6,0.36,preferred,0.29,0
imp_775,sportsdaily.com,160x600,DE,3,tablet,sports_enthusiast,deal_52,buyer_7,0.82,private_auction,0.02,0
imp_776,fashionhub.com,728x90,DE,12,desktop,tech_savvy,deal_99,buyer_1,1.1,preferred,0.19,1
imp_776,fashionhub.com,728x90,DE,12,desktop,tech_savvy,deal_76,buyer_10,1.13,private_auction,0.74,0
imp_777,news.com,728x90,IN,6,desktop,sports_enthusiast,deal_56,buyer_9,1.1,preferred,0.51,0
imp_777,news.com,728x90,IN,6,desktop,sports_enthusiast,deal_6,buyer_4,0.29,preferred,0.89,0
imp_777,news.com,728x90,IN,6,desktop,sports_enthusiast,deal_10,buyer_4,1.04,preferred,0.05,0
imp_778,fashionhub.com,300x250,UK,0,mobile,news_junkie,deal_50,buyer_4,0.81,private_auction,0.04,0
imp_779,news.com,160x600,UK,13,tablet,news_junkie,deal_84,buyer_5,0.88,preferred,0.42,0
imp_780,sportsdaily.com,300x250,IN,8,tablet,sports_enthusiast,deal_89,buyer_7,0.18,private_auction,0.13,0
imp_780,sportsdaily.com,300x250,IN,8,tablet,sports_enthusiast,deal_10,buyer_2,0.32,private_auction,0.07,0
imp_780,sportsdaily.com,300x250,IN,8,tablet,sports_enthusiast,deal_22,buyer_5,1.92,private_auction,0.28,0
imp_781,fashionhub.com,728x90,US,3,desktop,fashion_lover,deal_72,buyer_8,0.48,preferred,0.47,1
imp_782,news.com,300x250,IN,5,mobile,sports_enthusiast,deal_56,buyer_10,0.8,preferred,0.44,0
imp_783,fashionhub.com,160x600,CA,6,tablet,news_junkie,deal_73,buyer_1,1.9,private_auction,0.86,1
imp_784,news.com,728x90,IN,6,tablet,sports_enthusiast,deal_49,buyer_3,1.9,preferred,0.23,0
imp_784,news.com,728x90,IN,6,tablet,sports_enthusiast,deal_43,buyer_8,0.15,private_auction,0.07,0
imp_785,fashionhub.com,728x90,DE,5,mobile,news_junkie,deal_15,buyer_2,0.88,preferred,0.62,1
imp_786,sportsdaily.com,728x90,US,4,mobile,fashion_lover,deal_49,buyer_1,1.17,private_auction,0.77,1
imp_787,news.com,160x600,US,18,tablet,sports_enthusiast,deal_84,buyer_8,1.88,private_auction,0.28,0
imp_788,sportsdaily.com,160x600,CA,21,desktop,news_junkie,deal_82,buyer_8,1.01,preferred,0.45,0
imp_788,sportsdaily.com,160x600,CA,21,desktop,news_junkie,deal_29,buyer_3,0.65,preferred,0.96,1
imp_789,sportsdaily.com,300x250,UK,23,mobile,tech_savvy,deal_19,buyer_1,0.97,preferred,0.99,1
imp_789,sportsdaily.com,300x250,UK,23,mobile,tech_savvy,deal_81,buyer_6,0.5,private_auction,0.42,0
imp_790,fashionhub.com,728x90,IN,12,desktop,news_junkie,deal_42,buyer_7,0.35,preferred,0.25,0
imp_790,fashionhub.com,728x90,IN,12,desktop,news_junkie,deal_73,buyer_4,1.9,private_auction,0.9,1
imp_791,sportsdaily.com,728x90,UK,6,desktop,fashion_lover,deal_14,buyer_9,1.34,private_auction,0.9,0
imp_791,sportsdaily.com,728x90,UK,6,desktop,fashion_lover,deal_80,buyer_7,0.2,preferred,0.34,0
imp_792,fashionhub.com,728x90,DE,13,mobile,tech_savvy,deal_89,buyer_4,0.83,preferred,0.27,0
imp_793,fashionhub.com,300x250,IN,18,mobile,fashion_lover,deal_41,buyer_8,0.57,preferred,0.76,1
imp_793,fashionhub.com,300x250,IN,18,mobile,fashion_lover,deal_79,buyer_10,1.11,preferred,0.68,0
imp_794,news.com,300x250,US,1,desktop,sports_enthusiast,deal_46,buyer_4,1.51,preferred,0.31,1
imp_794,news.com,300x250,US,1,desktop,sports_enthusiast,deal_80,buyer_6,1.21,private_auction,0.48,0
imp_795,sportsdaily.com,728x90,US,17,mobile,fashion_lover,deal_54,buyer_2,1.11,private_auction,0.16,0
imp_796,sportsdaily.com,160x600,UK,22,mobile,sports_enthusiast,deal_19,buyer_8,0.28,preferred,0.14,0
imp_796,sportsdaily.com,160x600,UK,22,mobile,sports_enthusiast,deal_49,buyer_8,0.42,preferred,0.59,0
imp_796,sportsdaily.com,160x600,UK,22,mobile,sports_enthusiast,deal_47,buyer_8,1.21,preferred,0.45,1
imp_797,sportsdaily.com,160x600,DE,11,desktop,sports_enthusiast,deal_9,buyer_3,0.36,private_auction,0.68,0
imp_797,sportsdaily.com,160x600,DE,11,desktop,sports_enthusiast,deal_15,buyer_4,1.93,private_auction,0.29,0
imp_798,news.com,728x90,DE,15,mobile,tech_savvy,deal_47,buyer_5,0.46,private_auction,0.98,0
imp_799,news.com,728x90,UK,5,mobile,fashion_lover,deal_40,buyer_5,0.95,private_auction,0.34,0
imp_799,news.com,728x90,UK,5,mobile,fashion_lover,deal_98,buyer_8,1.35,private_auction,0.55,1
imp_799,news.com,728x90,UK,5,mobile,fashion_lover,deal_80,buyer_1,1.5,preferred,0.3,1
imp_800,sportsdaily.com,728x90,IN,1,tablet,news_junkie,deal_49,buyer_6,0.8,private_auction,0.41,0
imp_800,sportsdaily.com,728x90,IN,1,tablet,news_junkie,deal_45,buyer_5,1.15,private_auction,0.28,1
imp_800,sportsdaily.com,728x90,IN,1,tablet,news_junkie,deal_58,buyer_2,1.63,private_auction,0.86,0
imp_801,news.com,300x250,US,7,mobile,fashion_lover,deal_9,buyer_3,1.19,preferred,0.78,0
imp_801,news.com,300x250,US,7,mobile,fashion_lover,deal_2,buyer_1,1.5,private_auction,0.87,0
imp_802,news.com,160x600,IN,20,desktop,sports_enthusiast,deal_16,buyer_1,1.44,preferred,0.92,0
imp_802,news.com,160x600,IN,20,desktop,sports_enthusiast,deal_24,buyer_2,1.46,preferred,0.0,0
imp_802,news.com,160x600,IN,20,desktop,sports_enthusiast,deal_30,buyer_4,0.19,preferred,0.39,0
imp_803,news.com,728x90,CA,22,desktop,fashion_lover,deal_37,buyer_10,1.74,preferred,0.44,0
imp_803,news.com,728x90,CA,22,desktop,fashion_lover,deal_11,buyer_3,1.95,private_auction,0.14,0
imp_804,news.com,160x600,US,22,mobile,fashion_lover,deal_42,buyer_4,0.41,private_auction,0.6,0
imp_805,sportsdaily.com,300x250,IN,8,desktop,fashion_lover,deal_1,buyer_5,0.63,preferred,0.06,0
imp_805,sportsdaily.com,300x250,IN,8,desktop,fashion_lover,deal_45,buyer_1,1.28,private_auction,0.08,0
imp_805,sportsdaily.com,300x250,IN,8,desktop,fashion_lover,deal_92,buyer_8,0.12,preferred,0.32,0
imp_806,sportsdaily.com,160x600,DE,21,mobile,news_junkie,deal_41,buyer_8,0.78,private_auction,0.37,0
imp_806,sportsdaily.com,160x600,DE,21,mobile,news_junkie,deal_63,buyer_6,1.14,preferred,0.23,0
imp_806,sportsdaily.com,160x600,DE,21,mobile,news_junkie,deal_89,buyer_6,0.88,private_auction,0.32,0
imp_807,sportsdaily.com,728x90,IN,14,mobile,fashion_lover,deal_97,buyer_7,0.9,preferred,0.87,0
imp_807,sportsdaily.com,728x90,IN,14,mobile,fashion_lover,deal_49,buyer_3,0.86,preferred,0.43,0
imp_807,sportsdaily.com,728x90,IN,14,mobile,fashion_lover,deal_23,buyer_3,1.23,preferred,0.22,1
imp_808,sportsdaily.com,300x250,UK,10,mobile,sports_enthusiast,deal_51,buyer_3,0.68,private_auction,0.23,0
imp_808,sportsdaily.com,300x250,UK,10,mobile,sports_enthusiast,deal_93,buyer_8,0.92,preferred,0.49,0
imp_809,sportsdaily.com,300x250,US,10,tablet,tech_savvy,deal_38,buyer_3,0.55,private_auction,0.8,1
imp_809,sportsdaily.com,300x250,US,10,tablet,tech_savvy,deal_2,buyer_5,1.3,private_auction,0.63,0
imp_809,sportsdaily.com,300x250,US,10,tablet,tech_savvy,deal_55,buyer_10,0.33,preferred,0.53,1
imp_810,sportsdaily.com,160x600,CA,11,tablet,tech_savvy,deal_3,buyer_8,0.8,preferred,0.21,0
imp_811,news.com,728x90,IN,8,tablet,news_junkie,deal_43,buyer_4,1.81,private_auction,0.78,0
imp_811,news.com,728x90,IN,8,tablet,news_junkie,deal_30,buyer_10,1.26,preferred,0.49,0
imp_811,news.com,728x90,IN,8,tablet,news_junkie,deal_3,buyer_6,1.07,preferred,0.38,1
imp_812,sportsdaily.com,300x250,DE,15,desktop,news_junkie,deal_58,buyer_7,1.58,private_auction,0.71,1
imp_813,news.com,728x90,CA,7,tablet,sports_enthusiast,deal_46,buyer_10,1.02,preferred,0.78,0
imp_813,news.com,728x90,CA,7,tablet,sports_enthusiast,deal_63,buyer_6,1.25,preferred,0.82,0
imp_814,fashionhub.com,160x600,US,9,tablet,sports_enthusiast,deal_25,buyer_9,1.62,private_auction,0.25,0
imp_814,fashionhub.com,160x600,US,9,tablet,sports_enthusiast,deal_90,buyer_1,0.67,preferred,0.14,1
imp_814,fashionhub.com,160x600,US,9,tablet,sports_enthusiast,deal_84,buyer_7,0.25,private_auction,0.78,0
imp_815,sportsdaily.com,160x600,IN,17,mobile,tech_savvy,deal_14,buyer_5,0.97,preferred,0.71,1
imp_815,sportsdaily.com,160x600,IN,17,mobile,tech_savvy,deal_21,buyer_10,0.34,preferred,0.12,0
imp_816,fashionhub.com,728x90,UK,4,desktop,tech_savvy,deal_4,buyer_7,1.33,private_auction,0.18,0
imp_816,fashionhub.com,728x90,UK,4,desktop,tech_savvy,deal_98,buyer_1,1.32,private_auction,0.57,0
imp_816,fashionhub.com,728x90,UK,4,desktop,tech_savvy,deal_66,buyer_1,1.47,preferred,0.5,0
imp_817,news.com,300x250,US,16,mobile,fashion_lover,deal_97,buyer_6,1.95,private_auction,0.08,0
imp_818,news.com,728x90,IN,17,mobile,tech_savvy,deal_51,buyer_3,1.14,preferred,0.81,1
imp_818,news.com,728x90,IN,17,mobile,tech_savvy,deal_15,buyer_5,0.53,preferred,0.64,0
imp_818,news.com,728x90,IN,17,mobile,tech_savvy,deal_7,buyer_4,1.01,preferred,0.22,0
imp_819,news.com,300x250,DE,10,desktop,tech_savvy,deal_86,buyer_7,0.14,private_auction,0.49,0
imp_819,news.com,300x250,DE,10,desktop,tech_savvy,deal_90,buyer_7,1.15,preferred,0.2,1
imp_819,news.com,300x250,DE,10,desktop,tech_savvy,deal_30,buyer_10,1.03,private_auction,0.7,0
imp_820,sportsdaily.com,160x600,CA,12,mobile,fashion_lover,deal_1,buyer_10,0.63,private_auction,0.51,1
imp_820,sportsdaily.com,160x600,CA,12,mobile,fashion_lover,deal_26,buyer_10,0.59,preferred,0.33,0
imp_820,sportsdaily.com,160x600,CA,12,mobile,fashion_lover,deal_16,buyer_5,0.96,private_auction,0.6,0
imp_821,fashionhub.com,728x90,CA,5,mobile,sports_enthusiast,deal_14,buyer_4,0.48,private_auction,0.83,0
imp_821,fashionhub.com,728x90,CA,5,mobile,sports_enthusiast,deal_76,buyer_5,0.79,preferred,0.65,1
imp_822,sportsdaily.com,300x250,DE,0,desktop,sports_enthusiast,deal_24,buyer_6,0.49,private_auction,0.72,1
imp_823,sportsdaily.com,160x600,CA,15,desktop,news_junkie,deal_32,buyer_2,1.27,preferred,0.85,0
imp_823,sportsdaily.com,160x600,CA,15,desktop,news_junkie,deal_2,buyer_5,1.87,private_auction,0.45,0
imp_823,sportsdaily.com,160x600,CA,15,desktop,news_junkie,deal_21,buyer_2,0.2,preferred,0.65,0
imp_824,fashionhub.com,728x90,US,8,desktop,sports_enthusiast,deal_99,buyer_1,1.81,private_auction,0.14,0
imp_824,fashionhub.com,728x90,US,8,desktop,sports_enthusiast,deal_27,buyer_2,1.85,preferred,0.88,0
imp_825,news.com,300x250,US,2,tablet,fashion_lover,deal_75,buyer_9,0.62,preferred,0.7,1
imp_825,news.com,300x250,US,2,tablet,fashion_lover,deal_94,buyer_3,0.51,private_auction,0.68,1
imp_826,sportsdaily.com,728x90,IN,13,mobile,sports_enthusiast,deal_6,buyer_2,1.92,private_auction,0.71,0
imp_826,sportsdaily.com,728x90,IN,13,mobile,sports_enthusiast,deal_26,buyer_5,0.15,private_auction,0.96,1
imp_826,sportsdaily.com,728x90,IN,13,mobile,sports_enthusiast,deal_89,buyer_8,1.64,preferred,0.87,0
imp_827,sportsdaily.com,160x600,IN,7,tablet,sports_enthusiast,deal_47,buyer_2,1.24,private_auction,0.82,1
imp_827,sportsdaily.com,160x600,IN,7,tablet,sports_enthusiast,deal_48,buyer_6,1.48,preferred,0.32,0
imp_828,sportsdaily.com,300x250,DE,12,desktop,tech_savvy,deal_99,buyer_5,0.38,private_auction,0.68,1
imp_828,sportsdaily.com,300x250,DE,12,desktop,tech_savvy,deal_56,buyer_2,1.24,preferred,0.33,0
imp_829,sportsdaily.com,728x90,DE,21,mobile,sports_enthusiast,deal_65,buyer_3,1.24,preferred,0.85,1
imp_829,sportsdaily.com,728x90,DE,21,mobile,sports_enthusiast,deal_27,buyer_7,0.26,private_auction,0.88,0
imp_830,fashionhub.com,300x250,DE,3,tablet,sports_enthusiast,deal_71,buyer_3,1.51,private_auction,0.49,1
imp_830,fashionhub.com,300x250,DE,3,tablet,sports_enthusiast,deal_48,buyer_9,1.88,private_auction,0.22,0
imp_831,sportsdaily.com,160x600,US,7,tablet,tech_savvy,deal_89,buyer_4,1.46,preferred,0.5,0
imp_832,fashionhub.com,728x90,CA,12,desktop,fashion_lover,deal_82,buyer_2,1.91,preferred,0.02,0
imp_832,fashionhub.com,728x90,CA,12,desktop,fashion_lover,deal_16,buyer_4,0.45,preferred,0.07,0
imp_832,fashionhub.com,728x90,CA,12,desktop,fashion_lover,deal_16,buyer_7,1.9,private_auction,0.01,0
imp_833,sportsdaily.com,728x90,UK,6,desktop,tech_savvy,deal_76,buyer_8,1.31,preferred,0.68,0
imp_833,sportsdaily.com,728x90,UK,6,desktop,tech_savvy,deal_64,buyer_6,0.77,private_auction,0.7,0
imp_833,sportsdaily.com,728x90,UK,6,desktop,tech_savvy,deal_50,buyer_9,1.56,private_auction,0.69,0
imp_834,sportsdaily.com,160x600,IN,0,desktop,sports_enthusiast,deal_98,buyer_2,1.0,preferred,0.08,0
imp_834,sportsdaily.com,160x600,IN,0,desktop,sports_enthusiast,deal_92,buyer_2,0.96,private_auction,0.24,0
imp_835,news.com,728x90,UK,17,tablet,tech_savvy,deal_79,buyer_7,0.28,preferred,0.59,0
imp_836,news.com,160x600,IN,2,tablet,fashion_lover,deal_36,buyer_10,0.84,preferred,0.25,1
imp_836,news.com,160x600,IN,2,tablet,fashion_lover,deal_67,buyer_8,0.43,private_auction,0.29,1
imp_837,sportsdaily.com,160x600,UK,13,mobile,fashion_lover,deal_26,buyer_8,1.02,preferred,0.39,0
imp_838,fashionhub.com,300x250,IN,1,desktop,fashion_lover,deal_44,buyer_10,1.71,preferred,0.71,0
imp_839,news.com,300x250,CA,4,mobile,sports_enthusiast,deal_64,buyer_6,1.61,private_auction,0.02,0
imp_839,news.com,300x250,CA,4,mobile,sports_enthusiast,deal_89,buyer_6,1.31,preferred,0.42,1
imp_840,sportsdaily.com,160x600,IN,2,mobile,sports_enthusiast,deal_86,buyer_6,1.0,preferred,0.91,0
imp_840,sportsdaily.com,160x600,IN,2,mobile,sports_enthusiast,deal_16,buyer_1,0.41,preferred,0.66,1
imp_841,fashionhub.com,728x90,DE,8,desktop,sports_enthusiast,deal_24,buyer_10,0.89,preferred,0.23,1
imp_841,fashionhub.com,728x90,DE,8,desktop,sports_enthusiast,deal_18,buyer_7,0.12,preferred,0.51,1
imp_841,fashionhub.com,728x90,DE,8,desktop,sports_enthusiast,deal_68,buyer_5,1.21,preferred,0.3,0
imp_842,sportsdaily.com,300x250,IN,6,mobile,tech_savvy,deal_62,buyer_4,0.29,private_auction,0.55,0
imp_842,sportsdaily.com,300x250,IN,6,mobile,tech_savvy,deal_10,buyer_3,1.37,preferred,0.86,1
imp_843,fashionhub.com,300x250,DE,5,mobile,tech_savvy,deal_47,buyer_4,1.67,private_auction,0.06,0
imp_843,fashionhub.com,300x250,DE,5,mobile,tech_savvy,deal_42,buyer_7,0.15,private_auction,0.39,0
imp_843,fashionhub.com,300x250,DE,5,mobile,tech_savvy,deal_29,buyer_3,1.01,private_auction,0.65,0
imp_844,news.com,300x250,DE,16,desktop,tech_savvy,deal_56,buyer_10,0.16,preferred,0.56,0
imp_845,news.com,160x600,US,11,desktop,tech_savvy,deal_60,buyer_6,0.68,private_auction,0.92,0
imp_845,news.com,160x600,US,11,desktop,tech_savvy,deal_61,buyer_9,1.03,preferred,0.47,1
imp_846,sportsdaily.com,728x90,DE,16,tablet,sports_enthusiast,deal_81,buyer_5,1.87,private_auction,0.59,1
imp_846,sportsdaily.com,728x90,DE,16,tablet,sports_enthusiast,deal_42,buyer_4,1.18,private_auction,0.97,1
imp_847,sportsdaily.com,160x600,IN,8,desktop,tech_savvy,deal_85,buyer_4,1.56,preferred,0.8,0
imp_847,sportsdaily.com,160x600,IN,8,desktop,tech_savvy,deal_25,buyer_6,1.45,private_auction,0.2,0
imp_847,sportsdaily.com,160x600,IN,8,desktop,tech_savvy,deal_67,buyer_3,0.32,private_auction,0.64,1
imp_848,fashionhub.com,728x90,CA,20,desktop,news_junkie,deal_51,buyer_8,1.46,private_auction,0.54,1
imp_849,fashionhub.com,300x250,UK,3,desktop,tech_savvy,deal_9,buyer_4,1.64,private_auction,0.93,1
imp_850,fashionhub.com,160x600,UK,16,tablet,tech_savvy,deal_35,buyer_1,1.96,private_auction,0.6,0
imp_851,sportsdaily.com,728x90,US,4,mobile,sports_enthusiast,deal_98,buyer_1,0.18,preferred,0.28,0
imp_851,sportsdaily.com,728x90,US,4,mobile,sports_enthusiast,deal_35,buyer_3,1.59,private_auction,0.2,0
imp_852,fashionhub.com,300x250,US,3,desktop,news_junkie,deal_56,buyer_4,0.54,private_auction,0.93,1
imp_852,fashionhub.com,300x250,US,3,desktop,news_junkie,deal_31,buyer_3,0.14,private_auction,0.76,1
imp_853,sportsdaily.com,300x250,DE,19,mobile,fashion_lover,deal_74,buyer_10,1.96,private_auction,0.81,1
imp_854,news.com,728x90,CA,7,desktop,fashion_lover,deal_29,buyer_5,0.3,preferred,0.67,1
imp_855,fashionhub.com,728x90,IN,6,mobile,sports_enthusiast,deal_53,buyer_8,0.94,private_auction,0.85,0
imp_856,news.com,160x600,UK,6,tablet,tech_savvy,deal_68,buyer_6,0.71,private_auction,0.51,0
imp_856,news.com,160x600,UK,6,tablet,tech_savvy,deal_57,buyer_10,0.49,preferred,0.7,0
imp_857,fashionhub.com,160x600,IN,5,desktop,fashion_lover,deal_41,buyer_6,0.87,preferred,0.71,0
imp_858,sportsdaily.com,160x600,IN,0,tablet,fashion_lover,deal_90,buyer_2,0.96,preferred,0.39,0
imp_858,sportsdaily.com,160x600,IN,0,tablet,fashion_lover,deal_49,buyer_1,1.03,private_auction,0.91,1
imp_858,sportsdaily.com,160x600,IN,0,tablet,fashion_lover,deal_33,buyer_6,0.53,private_auction,0.91,1
imp_859,news.com,300x250,CA,18,tablet,fashion_lover,deal_49,buyer_6,0.19,preferred,0.09,0
imp_860,news.com,160x600,DE,1,desktop,sports_enthusiast,deal_33,buyer_8,0.38,preferred,0.86,1
imp_860,news.com,160x600,DE,1,desktop,sports_enthusiast,deal_24,buyer_4,0.88,preferred,0.52,1
imp_860,news.com,160x600,DE,1,desktop,sports_enthusiast,deal_12,buyer_10,0.2,preferred,0.29,0
imp_861,sportsdaily.com,300x250,CA,0,mobile,sports_enthusiast,deal_99,buyer_2,0.61,preferred,0.53,0
imp_862,fashionhub.com,728x90,CA,4,tablet,fashion_lover,deal_2,buyer_6,1.73,private_auction,0.51,1
imp_863,fashionhub.com,300x250,IN,4,mobile,sports_enthusiast,deal_20,buyer_3,0.56,private_auction,0.57,1
imp_863,fashionhub.com,300x250,IN,4,mobile,sports_enthusiast,deal_32,buyer_8,0.43,preferred,0.71,1
imp_864,fashionhub.com,300x250,US,12,mobile,sports_enthusiast,deal_59,buyer_9,1.62,private_auction,0.55,0
imp_864,fashionhub.com,300x250,US,12,mobile,sports_enthusiast,deal_68,buyer_8,1.93,private_auction,0.79,0
imp_865,fashionhub.com,728x90,UK,16,desktop,fashion_lover,deal_64,buyer_3,1.63,preferred,0.07,0
imp_865,fashionhub.com,728x90,UK,16,desktop,fashion_lover,deal_39,buyer_2,1.25,private_auction,0.38,0
imp_865,fashionhub.com,728x90,UK,16,desktop,fashion_lover,deal_4,buyer_6,1.03,preferred,0.22,0
imp_866,news.com,728x90,DE,23,mobile,news_junkie,deal_32,buyer_3,0.13,preferred,0.9,1
imp_866,news.com,728x90,DE,23,mobile,news_junkie,deal_52,buyer_8,1.45,private_auction,0.88,1
imp_867,sportsdaily.com,300x250,CA,4,tablet,sports_enthusiast,deal_48,buyer_1,0.77,private_auction,0.89,0
imp_867,sportsdaily.com,300x250,CA,4,tablet,sports_enthusiast,deal_10,buyer_10,0.66,private_auction,0.04,0
imp_868,sportsdaily.com,300x250,UK,10,mobile,news_junkie,deal_22,buyer_1,1.98,preferred,0.74,0
imp_868,sportsdaily.com,300x250,UK,10,mobile,news_junkie,deal_8,buyer_1,1.07,private_auction,0.02,0
imp_868,sportsdaily.com,300x250,UK,10,mobile,news_junkie,deal_79,buyer_8,0.76,private_auction,0.28,1
imp_869,fashionhub.com,160x600,US,14,desktop,tech_savvy,deal_5,buyer_9,1.48,preferred,1.0,1
imp_869,fashionhub.com,160x600,US,14,desktop,tech_savvy,deal_49,buyer_6,1.36,private_auction,0.73,0
imp_869,fashionhub.com,160x600,US,14,desktop,tech_savvy,deal_19,buyer_3,1.55,preferred,0.09,0
imp_870,sportsdaily.com,300x250,US,1,desktop,sports_enthusiast,deal_25,buyer_7,1.18,private_auction,0.8,0
imp_871,sportsdaily.com,160x600,DE,8,mobile,sports_enthusiast,deal_21,buyer_1,0.6,private_auction,0.79,1
imp_872,news.com,160x600,IN,3,mobile,tech_savvy,deal_79,buyer_6,1.72,private_auction,0.58,0
imp_872,news.com,160x600,IN,3,mobile,tech_savvy,deal_95,buyer_6,1.3,private_auction,0.53,0
imp_873,fashionhub.com,160x600,DE,21,desktop,fashion_lover,deal_3,buyer_7,1.02,private_auction,0.94,1
imp_874,fashionhub.com,728x90,US,18,desktop,news_junkie,deal_19,buyer_9,0.52,preferred,0.88,1
imp_875,news.com,300x250,DE,16,desktop,tech_savvy,deal_52,buyer_7,1.18,private_auction,0.08,0
imp_875,news.com,300x250,DE,16,desktop,tech_savvy,deal_62,buyer_2,1.57,preferred,0.44,0
imp_875,news.com,300x250,DE,16,desktop,tech_savvy,deal_20,buyer_7,1.0,preferred,0.33,0
imp_876,sportsdaily.com,300x250,IN,15,desktop,fashion_lover,deal_56,buyer_4,0.64,preferred,0.34,0
imp_876,sportsdaily.com,300x250,IN,15,desktop,fashion_lover,deal_76,buyer_7,1.72,preferred,0.08,0
imp_877,news.com,300x250,DE,13,desktop,sports_enthusiast,deal_83,buyer_3,1.98,preferred,0.47,1
imp_877,news.com,300x250,DE,13,desktop,sports_enthusiast,deal_38,buyer_6,1.39,private_auction,0.67,1
imp_877,news.com,300x250,DE,13,desktop,sports_enthusiast,deal_22,buyer_5,0.73,preferred,1.0,1
imp_878,news.com,160x600,US,6,mobile,tech_savvy,deal_14,buyer_5,1.23,preferred,0.83,1
imp_878,news.com,160x600,US,6,mobile,tech_savvy,deal_9,buyer_8,1.25,private_auction,0.16,0
